,artista,id_artista,genero,tipo,nombre,anio_lanzamiento,id
719,The Fall,6WoTvA9qinpHtSRJuldYh6,rock,track,"Kick The Can - Live at The Knitting Factory, New York, 25 November 2001",2002,14DPOmaiqFPkavn91USctc
720,Iwa K,5V4Bmxj6CowUoOdcLUEQPt,rock,track,Wanita,2002,2FHhCxGTR5yjzfZzJyHuku
721,Limon Sutil,2swIabh5PQDY7kzfI5D34P,rock,track,Pies Mojados,2002,4sl1OEl0BL8cUHs9wZ1lOl
722,Loren Davidson,7dagT8wqklVI0Y32veO97B,rock,track,Lady of the Sea,2002,3pklNuTEoRoSAKImxKFYZC
723,Poleposition,0oqtXbuMuFW7JYZB2KHjKO,rock,track,Time Travelz,2002,5FXdQFzDVNcXKwiEXdtlb4
724,Metamorphosis,0R675t29J8EHbZs59jPNPo,rock,track,Mina,2002,4N1rjPw6mUpZRG9drtCK5h
725,Ty Syčáci,4ZQAmIKhpZqEber8eWAcEC,rock,track,Paměti pátracího esa,2002,3nIAlg52gJWTP0eabIWYJ8
726,The Piranhas,435P5BOagxp3uV2KxWuL6m,rock,track,The Great Glitter Nest,2002,01DXaPY2JjJc7MgvQf2ONp
727,Chorchestr,21xP4E2nmnIdJRu0KPqn5b,rock,track,Houba / Mushroom,2002,0vXLKyWFlL2JngGSUJAHCA
728,Gal George Gjurin,37eU7Xp1a4WIQHtWioVH7O,rock,track,XXII.,2002,2eIYOFn5h4C9DLtJ6ufL4B
729,Stephen Cummings,0pEaZyETeq3k0YzcnGveOn,rock,track,Hell - Live,2002,3TAfWXPKczZvggyBYPAhTo
730,Mark Wynter,3OBsMrq6yrP1a3kSi1Acte,rock,track,To Love and Be Loved,2002,1dQkYAXtJElW9uqOz9Pkzf
731,Midnight Configuration,1HQ1DozvRGlenHYr27GaPe,rock,track,Arkham Fury,2002,55UdVFxutAZZIWuxBMlPka
732,Leslie Smith,3gXcQy9OwPfnfMVgyJhB3d,rock,track,Need A Rainy Day,2002,30c7jJ9M76vJycrZntQZ3b
733,Levente Szörényi,1wSiwCT35lsFN33eg4P6pX,rock,track,"Rég volt, szép volt",2002,77rhSyEIeKse6nW235Wlx1
734,BACK DROP BOMB,7iT9CcoboEEyJXPPrnLM3T,rock,track,When The Man Have Realized The Sound - Flow (DJ光光光),2002,6loqWCVqjiWFbhAD9gIFPJ
735,Xabier Montoia,4QpPME6KGDpOYInj6zxA5N,rock,track,Aspaldiko Danborrak,2002,2mZS0OfJe1grrmUiKFrN7i
736,Ainhoa,1dhhcNPTwfTrCjfUsrGK3C,rock,track,Sacrifice,2002,3tQ1dKDK5mAou0S0rXx2Qa
737,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,rock,track,RSVP - 7'' Mix,2002,6eNtL0rDfiSuEUYH5oVkBI
738,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,rock,track,Every Picture Tells A Story,2002,2d5KG3bx6G5LxZhApaF0Qy
739,Crummy Stuff,0t3buioOaR6cXcZJdxXM25,rock,track,Russian Roulette,2002,0p1py2gE4vkv1SjtOEvP6S
740,Hatespeech,2rqMG6WvDWyccS0EWjrnB5,rock,track,Unbeliever,2002,3onLYlKzl9vOlXmMM5301u
741,Mikhail Krug,4KplcmUZdFxGJoZm65B3Vo,rock,track,"Девочка-пай - Live Студия ""Ночное Такси""",2002,61yTGq05czczkYtoFcuNLR
742,Karat,18yvjJdI9KYQ7uJAZ2z8fY,rock,track,König der Welt,2002,6gcMTRWKpeNp9yE3EXPsbh
743,Oskorri,4gmiT7yNuaHkQIAVTXPGwP,rock,track,Zazpi Ahizparen Gai Den Oihala,2002,1pqNKwLID9Jtayay3S5Os3
744,Poleposition,0oqtXbuMuFW7JYZB2KHjKO,rock,track,Tear My Muscle,2002,1N6BmrZ0CK9Djf6JPqm4sq
745,Charlie Monttana,6hszx52doSbSMupWHUGdTv,rock,track,Happy o Uyee - En Estudio,2002,7DP9bVootoI7yW3F5ni4K3
746,Split 77,3EsTa4EdPMS7i2vn2NTGbv,rock,track,O.H.O,2002,2cX7lFRJ3ZBlJEUd7rRpxi
747,Gloria Gaynor,6V6WCgi7waF55bJmylC4H5,rock,track,Runaround Love - Re Recording,2002,4t5rWhaejK9tGiWhGoXdq1
748,Barry Adamson,4xoV3kh3rwrWaPc17zyDyY,rock,track,Whispering Streets - Aim Remix,2002,10yiMBBTR5cOtCI5U6rGDJ
749,Марія Бурмака,2UMSihTH3Z8XpCGKjjceIs,rock,track,На півдорозі,2002,2lTkBK7pxApWwnKRnAby3e
750,The Drugs,6e6vN9x2CDRbcUW3YsMuCB,rock,track,Sons Of Heir Supplie,2002,4KY7xNI4f1FLx7IyttcxtA
751,Knievel,1OiqNhn6gYFm42zJ0C3hO0,rock,track,Faces on the Journey,2002,0OykRii8qbB0H4V9BG0pTI
752,I-Roy,3sILhd3JYkhVDMy7CVhpZ7,rock,track,Bedwood in August Town,2002,2hnC4K0PpfF5SvEsisAUZk
753,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,rock,track,I Took My Baby Home,2002,41yi3VkAmCsKFBrn6FDxUc
754,Don Vilanova Botafogo,74iLgy7TMiwthOGMfGob53,rock,track,Oopin Doopin - Vivo,2002,1r93jrNhmqJsz0zPZ8UoDj
755,PREMIER,2RxnWPgHZC8C17FRcwHRc2,rock,track,Moje Tvoje,2002,3M09JvAtgV6Se3gfJ2xGni
756,Corazones Muertos,2imezOAIpxR4Tg1J4YIKz4,rock,track,Los Perros,2002,1azDF6p7BhsHOSQ7Urx3md
757,Katteni Shiyagare,5lTLTAqKUfxarbtS8Tq6zJ,rock,track,ツィゴイネルワイゼン,2002,4sA0VfTxjeUaVVLT7XO7CK
758,Gal George Gjurin,37eU7Xp1a4WIQHtWioVH7O,rock,track,VII.,2002,7GZaEXNeB2oqFH0RXCCmiv
759,need new body,1uVW1I12W5nTeCGKiGv8zu,rock,track,Black Kite,2002,4aZV8s5h3siHxiCQfbTJTX
760,Valgeir Guðjónsson,4tpXEYzj4AQDrxkZnoLTCP,rock,track,Enn,2002,1dR5jIN7BoYaE7gCYp8sUX
761,Alejandro Ferradas,7ePb9NPX66NulKDikcd0yf,rock,track,El Último Bastión,2002,3Z0cdLLQQxGWHM7j4XWTmJ
762,Gualberto Castro,31YYMJNqlsj6dAlZLjShbC,rock,track,Señora Tentacion,2002,004HRJwDRyOhbEZts42yhq
763,Wayne Watson,7M8NpXAQ8mw9SN4323qa8S,rock,track,Long Way From The Manger - Medium Key Performance Track Without Background Vocals,2002,0hlmG191huLs3XvnajPtHD
764,Bienvenido Granda,4IyPs1rPOAQOnXeqUTjty4,rock,track,La Canción Del Borracho,2002,5ufHdw9STFwDxJKJ1D3Mvn
765,Paul Mark & the Van Dorens,66y2WCQ4qETHElvzZFbfze,rock,track,Vertigo,2002,1DzvXoL3ksFK5u80YWYIY3
766,Jad Fair,3xx5PhUhJZ9ADhd7RlC00C,rock,track,Supreme Beings,2002,4m4EgEOInXywsM6UrYPOQY
767,The German Art Students,1zoUebLGBym3d45p2euPJa,rock,track,Left Of Center,2002,4oNGEWWhPTcJZ4MCMhDFw2
768,Ray Campi,1dCuGaCG60TlWCLjFJ69N3,rock,track,My Prayer,2002,6QOP3Dr8UZXl7XMIlWLfyP
769,Uncle Carl,3Iobc4H3XViQdCijiN4bYL,rock,track,This Ain't No Sentimental Journey,2002,312SM8Vbx5HHEWcB7M7HCO
770,Gal George Gjurin,37eU7Xp1a4WIQHtWioVH7O,rock,track,XIX.,2002,0BR2HydRZtwU9iyDez8YUD
771,Wolf Eyes,6UahQwC9EZGsFSuGjHJNe1,rock,track,"Black Rat Floods, No. 2",2002,5iPZaMZNQIE9AuAPbDouP9
772,Monna Bell,2aJtGPY592hgmkGzD9oleC,rock,track,Lazarillo (Fox) - Remastered 2015,2002,7CkddBeQyzl7i8cKJMFjQD
773,Cybele,20RLyyffl1qF6k7LbwinYy,rock,track,Drowning,2002,1RFzH6vvIosDvuL1vVhbYq
774,Rip KC,6piTdkHtn8vYUt8bdOv58V,rock,track,Turbulence,2002,5bjBzKpd2j5FR3DlbfwjQ7
775,Chorchestr,21xP4E2nmnIdJRu0KPqn5b,rock,track,Mathar,2002,0y71x8mAwdL7QQpF1KTIHD
776,Margaret Becker,7tNMj4uHWrbKEWCAzhHaqa,rock,track,O For A Closer Walk With God,2002,4lCIAykBUoHm1HZSOtBink
777,Stafrænn Hákon,5UhutL4dtFLBmnhhbOtIGT,rock,track,E.K - 2022 Revised,2002,0mqmeXdjJipsKwOxvzoPf8
778,Virginia Lopez,3vEgzbeKwiwMKhpjdJ4xpS,rock,track,Campanitas De Cristal,2002,4yXoF2L5wfxPQvKepvq9Jb
779,Los Dandys,1orbu8WOc4EtKxQsfNNEZK,rock,track,Ojos Cafés,2002,19geh5uLew0PG7oRtDKJ0I
780,Art Zoyd,3UGoJfjsENJ0x9rVckIuOg,rock,track,L'homme mince,2002,48UbiOIy01F4XQgpa7XTid
781,Frank Ifield,4IYYmybW7zLRFIPnOjBUUO,rock,track,Troubled Heart - 2002 Remastered Version,2002,2WdIqFbWM3NwfLtHsBlTU6
782,7 Foot Jr.,3hfghJUwR2o0MQOkvmPW0E,rock,track,Mahiwagang Oo (Radio Edit),2002,0oKiP4a8pjNfGUzuJ2E2rb
783,Avalon,4rulVipLmUL2Mg67SIUmCO,rock,track,Don't Save It All For Christmas Day - Performance Track In Key Of Db/Eb Without Background Vocals,2002,1aJnh3yujJsUT0rxGaSiDq
784,Stray,4rOINXROgN1sxSCQWHky1k,rock,track,"Home - Live at the Robin Hood R'n'b Club, Brierley Hill, 21/01/2002",2002,2v96t2kDjxS0l07xwxSuzN
785,Ty Syčáci,4ZQAmIKhpZqEber8eWAcEC,rock,track,Samson,2002,3d3ZMbpWMngfG8Qi2wXe5y
786,Alexis HK,4cdkYUFAZumsOU73JrhUg0,rock,track,Diable attend - Version instrumentale,2002,5xNRnTk7y0GfzUEUy0QnO0
787,Maarit,0cDU5ze2NWQhHY8uAupcS6,rock,track,Hiekka ja meri,2002,5KDPLC0gvhSJd74nV5PDV3
788,El Aire,7IY7dwkHGtrCkba9igVLz8,rock,track,(COMM CUT) .../ Des - Comunicación Corrupta,2002,6FJmrVS9qx4uVnRY9uWdsP
789,Jesus Jones,0roeI3yPusDWwWRzAqTopw,rock,track,The Next Big Thing,2002,33GDHeDoi0Gj8ayMuWXXJG
790,Mark Wynter,3OBsMrq6yrP1a3kSi1Acte,rock,track,She's a Woman Now,2002,10bE1sIA6H023RsdTxQHtC
791,The Drugs,6e6vN9x2CDRbcUW3YsMuCB,rock,track,I Think I Know,2002,2hrsECq0GgKYUQPmHUxmdx
792,Andrej Šifrer,1zTEZLTLJC2BSWzaCiAgvx,rock,track,Pesem za Tadejo,2002,5raFqX76eKuOsFIutNddsu
793,Litto Nebbia,2SpMjzpc9CfI6WWtwdToiA,rock,track,Campo Adentro,2002,5iQ0DZqehge0EqL3KENcCq
794,Gal George Gjurin,37eU7Xp1a4WIQHtWioVH7O,rock,track,X.,2002,5slQYfVIJumFAuICPScyaE
795,Herrumbre,7BNcQxwJJffQ8tvl6f0LcC,rock,track,Sangre Combativa,2002,4F4kBHHjGuMWPpBgn4OFtQ
796,Henk Westbroek,178yD2iAVWr5qYldTaWBA2,rock,track,Ieder Voor Zich - Bonus Track,2002,0y0ovLTc9S8kJKOmqiTkzg
797,Cabaret Voltaire,2kS4yz85MaZlxp2VaS3BEe,rock,track,Hells Home,2002,4nygD8ex572srFhcidprXn
798,Maarit,0cDU5ze2NWQhHY8uAupcS6,rock,track,Sillan teen,2002,292nHGXreWDUEjmdEP9azJ
799,"Quico El Célio, El Noi I El Mut De Ferreries",5LOckPuG4JKRzJfJoYZT2w,rock,track,Un Prodigio d'extrema Hermosura,2002,0msbQUl9XxEr70jRDKJko3
800,Vibracathedral Orchestra,6GsO5IUaiXIklNxtYLzxWw,rock,track,Going out Intending to Dig,2002,0kf4hJC2KbUBjIGaebfnQZ
801,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,rock,track,Winter Wonderland,2002,6bFZdtafnvXFBJgkCpmKgT
802,Bob Karwin,3Fat9uTejXtMkTkgDx4Dga,rock,track,Treehouse,2002,2l7TH6nyh1UcAa1GFPDawU
803,Ville Leinonen,660m6V2ud7yfLlczwdsmae,rock,track,Tuo 2,2002,7BbYnHVfwG8AtLt0uo9kwy
804,My Friend The Chocolate Cake,2i09vMNz2QuvFpldzhFdvA,rock,track,Swirl,2002,6XtTCxF0ToV6KsxdrlVtnU
805,PREMIER,2RxnWPgHZC8C17FRcwHRc2,rock,track,Replika,2002,5upH90ZMNo1vc0ShQFw7yG
806,Ty Syčáci,4ZQAmIKhpZqEber8eWAcEC,rock,track,Podzimy,2002,1gTHQoU40ce8jFy26nub8F
807,Limon Sutil,2swIabh5PQDY7kzfI5D34P,rock,track,Ciclos,2002,6empdaBSEKjdMX8nfVOdwN
808,Regev Hod,0Fhli3d4ykenPL9cA8RYay,rock,track,אני דוהר,2002,0WxcOCJL5IWJZ9sbzUbMEH
809,Such A Surge,0MBcy6D2CyFXBHBUEWTtny,rock,track,Gib mir mehr,2002,3wxOrP76Tjy1gCoDJ8e47R
810,Lame Ducks,0iBzajstZEssaSReN6orWB,rock,track,War,2002,39Yn6NEkVQJDfkyaG0Vofa
811,Giorgio Gaber,7sjeFi52xnDK82OfIhUOqU,rock,track,Quei Capelli Spettinati,2002,4eHJzNeKHUG4nV4TZt9N3C
812,Even,0VHnEIVMeX4v5PPCbAMO2u,rock,track,Same Again,2002,6gJ3x9tdxRfa0QB1dCAouF
813,Bienvenido Granda,4IyPs1rPOAQOnXeqUTjty4,rock,track,Lo Que Será,2002,02s6LIt1xOWTByE1Lc7Tn6
814,The Searchers,4QmkLL9JOqM9dusHS1Hghe,rock,track,I Count the Tears (Stereo),2002,1Eemm2nBrY3ySv5VoXlHZU
815,Stormy Mondays,2npSrKhYzpMiU2URsAvfiR,rock,track,Here She Comes,2002,2VWso8JnorodApOrBghYim
816,Зимовье Зверей,6khUesL6rg4hWPMjpeFuDd,rock,track,Монолог о языке,2002,3oH4SG2uvk4ljiZQzBAfJr
817,Tupamaros,7GP4CEx224ccPgW6paHQwQ,rock,track,Il canto delle sirene,2002,7wsGDLnBRp3FBfWmU4PJFN
818,Erick Hovey,1vfmtUX45MnLg9K9mKHTTd,rock,track,Fool Like Me,2002,4Mt1POH5go09ZZhURMyJYk
819,Appliance,3b8HfZUCNH3rZ75AdoZKa1,rock,track,Bruises,2002,6r6LwLon53XLsu9Dr3gA1k
820,Levente Szörényi,1wSiwCT35lsFN33eg4P6pX,rock,track,Szondi két apródja,2002,5bu8vjSJmq7dPEk5aTLBoI
821,El Aire,7IY7dwkHGtrCkba9igVLz8,rock,track,En el Kabaret P*to,2002,3Ns2dAOqByAFM8ylW4jzv3
822,Purrkur Pillnikk,0fR58VVRkolDC1orOkycRU,rock,track,Læknir,2002,2nZ1svW7a1TZ1x1ddBiMzc
823,Art Zoyd,3UGoJfjsENJ0x9rVckIuOg,rock,track,Maria robot au bûcher,2002,7MG5iebdJK4uhwyduuqZeq
824,Battery 9,0X0yj1wMDQdK9qzuDH1ofJ,rock,track,Kudu Salad,2002,7t4IC2b4OY79hXYDjub2PB
825,Blackstrap,1OahSxVPfTOtzxpGpKQWXb,rock,track,Ghost Childeren,2002,4p0GtkY0uCS7H7cj2WxUId
826,GOING UNDER GROUND,54noYRWr5aswIlU5enUyWs,rock,track,Himitsu,2002,6oI20WKCSPsZ9nP26RPd5A
827,Jets Under Fire,33ARcFf41IzuW0IccWSUdO,rock,track,Waiting In Shadows,2002,6qR03EA1Vtx8CDtOGrDXIp
828,Los Muecas,6gwYud4hJkX6ApdxYoCi7b,rock,track,Silvia,2002,0U4AXTrxLfujQPpe8P9dJo
829,Bernie Chiaravalle,4xt2hzGfXdXqKR2msI2gOj,rock,track,Someday You Will,2002,6OgRMgpXbqaivIU5ZneRSP
830,Mr. Billy,4fxFKfbEJw27Xe0hvrm3oO,rock,track,Butterfly,2002,1SOMmAtxcZixDpxvVslRTa
831,Marcio Mello,7Ht1ZShcwdYSjkhB111b7s,rock,track,Na Hora da Partida,2002,63dF2CQbEqY8pdXH73Llbd
832,Novi Fosili,4XyooXbbIpOBW6aUKc53zN,rock,track,Milena,2002,2sRpg3G2SZrDljzUz2v7ev
833,The Great Luke Ski,6z8mpOTKfazNFd6OWD72Td,rock,track,Frat Boys,2002,6zPOhIFIq6KZ1DvjVTZr9C
834,Oskorri,4gmiT7yNuaHkQIAVTXPGwP,rock,track,Ene Maite Bitxia (Play Back),2002,0ca2FjHYn4P0TG80mfF6Iz
835,Art Zoyd,3UGoJfjsENJ0x9rVckIuOg,rock,track,Maria-robot,2002,5337bs2pau7bIRUrwUl5nv
836,The Legendary Pink Dots,55XX7sgmxtVFNJnHrQMXh5,rock,track,Cheating the Shadow,2002,7LrpBCCiKCHHWk0RYgIdoN
837,Levente Szörényi,1wSiwCT35lsFN33eg4P6pX,rock,track,Csak egy dal,2002,0fNMjCYG05TJ2tR9woQ9cZ
838,Limon Sutil,2swIabh5PQDY7kzfI5D34P,rock,track,Accidente de Tu Vestido Que una Extraña Noche Se Manchó Con Colores Radiactivos,2002,2ALqgk93kQpgUvcUQPWEEs
839,Vandal X,0CoqyOrLXvkNawK6f3GNZ3,rock,track,Punk Under 13,2002,2IJO5k4NBT9RZ4i9gAjesu
840,Leslie Smith,3gXcQy9OwPfnfMVgyJhB3d,rock,track,Need A Rainy Day,2002,30c7jJ9M76vJycrZntQZ3b
841,Novi Fosili,4XyooXbbIpOBW6aUKc53zN,rock,track,Kad Naš Brod Plovi,2002,0l6W3W50EP2UswCF2EUHCs
842,НОМ,21mYXgHSQ5WFzOsKQAOAdv,rock,track,Пустые консервные банки,2002,6LSl2dtVD0AHIUf1hXYqa5
843,Bilge Pump,1nnadLlHnjwJVPX9EP0bsk,rock,track,Up The Nest,2002,6f9ZtZYZy8tZhKKKZDBvLj
844,Dennis Brown,0UmBaQJflaHddKtf1lrA6F,rock,track,I'll Never Fall In Love Again,2002,4n461SuOsKwNr9PWVnJg8q
845,sleepy.ab,6K5m40eGoEYPBOg7hSLjwy,rock,track,face the music,2002,4nMJaIuRdvCyvOwPVtaDzb
846,Lukie D,2LMtb7Pl4o1lBqKug4o5l7,rock,track,More Girls,2002,5Lc3iH4xyqRRJv5BeZPCHM
847,Madera Rock,24W4c9EbkLLQ0QXBr2c91U,rock,track,Perdido,2002,1T0bV4lOqjj2Q1geqTXjrH
848,Jad Fair,3xx5PhUhJZ9ADhd7RlC00C,rock,track,Supreme Beings,2002,4m4EgEOInXywsM6UrYPOQY
849,Verstärker,5iISvBYqGsQh8BLUROm9C7,rock,track,Ein kleines Herz,2002,05wPkandEGPAfZ1UZ1GDOG
850,Paul Mark & the Van Dorens,66y2WCQ4qETHElvzZFbfze,rock,track,Monkey In The Box,2002,3KRi0BXZqSyTSKUoqRkWec
851,Tenpel,49JkDTOp9Qqf1AAYkczQA4,rock,track,Rottes Tag,2002,1U0AV4RkZcf4Trcd9B4d1v
852,Ray Campi,1dCuGaCG60TlWCLjFJ69N3,rock,track,My Prayer,2002,6QOP3Dr8UZXl7XMIlWLfyP
853,Alms for Shanti,7ct9lpuVL26xL8MI2SIK79,rock,track,Aum Namah Shivay,2002,5MyuGFiOZjNH8Q0rBJjnTi
854,Sugar Minott,6iTD167bhyfYwEd7fd2bGn,rock,track,King Son,2002,62iQIxw530B5TSmFeU82fG
855,The Sensations,79xDv2cFR1OcGwUgkaqjU7,rock,track,Loving Cajun Style,2002,2h47bbuOaVQc7Ts4Dsth1f
856,Taxband,6O7zwRjjlR7QQmpRseKUXp,rock,track,Farol Fulia,2002,3WMPaqsBfERhA8dVroj09S
857,Melys,093j7LyELr49EnkVM8kdSx,rock,track,Take Me Out,2002,4PJpIYwpOBjWBK9Jt9mE94
858,Oreo Blue,2e3pPPWyooDPeoXdTzzjy0,rock,track,Blues Thang',2002,1bzrHUcUZ7XaXv6rpoLAOj
859,Moly,259aVU6QMHVS0sOhbDRR5g,rock,track,I Won't Hurt You,2002,4mo3epHBP71VwP5rWOm8zb
860,Landing,6jrhwgDm1EcvFgDJoo8eY1,rock,track,I Missed It,2002,56POFbxsyfwrB23MoeFme5
861,The Story Of,2FLHlNDDUXJWQgFe5v3Pty,rock,track,"ATP, Pt. 1",2002,6uf20VSHj3vgkxSESFCGTP
862,Udo Lindenberg,7iWcRnQMinCoV2u5ICgsW0,rock,track,Ein Koffer spricht,2002,2hESSC1h7uFqzk6Z0SKQOX
863,Will Handsome,612KdPzwcv9LyyouC6r1Qu,rock,track,"Lawdy, Miss Clawdy",2002,2BUtHO3PWlfJgxxoeaFLYE
864,The Harmonica Pocket,4v9cwVM0AQC2tF9dkJXC3N,rock,track,The Radio,2002,2hwN0VPdf3YpcADzmZMjLT
865,Art Zoyd,3UGoJfjsENJ0x9rVckIuOg,rock,track,Le prêche contre les machines,2002,0fNVFelvsKQhMervMT3WNS
866,Vandal X,0CoqyOrLXvkNawK6f3GNZ3,rock,track,Not You,2002,4T1YtwORJTWJPIRCD2fsXx
867,Frank Ifield,4IYYmybW7zLRFIPnOjBUUO,rock,track,No Need To Cry Anymore - 2002 Remastered Version,2002,1wZ5qqedeySDyhZs7gyGXB
868,Levente Szörényi,1wSiwCT35lsFN33eg4P6pX,rock,track,"Rég volt, szép volt",2002,77rhSyEIeKse6nW235Wlx1
869,Junior Kelly,20aXKBdnVocEWJQjDyddN9,rock,track,Lock Down,2002,6LSk1DJEt4taSuG5eDaf0e
870,Maria Montell,4JXNI6kSpAzQSNTQSIxmcv,rock,track,I Don't Wanna Be Alone Tonight,2002,6KF3VGsgscQ1ThBd17I5a6
871,Vandal X,0CoqyOrLXvkNawK6f3GNZ3,rock,track,Evil Man Son,2002,0VINqUGxo6UKoWtHZW9P8z
872,Alastair Moock,5NwLASbIjDj6FUgaEa1NMz,rock,track,Nothing In This World,2002,4nNo79o8j4HX7ZWi5ecYSD
873,Gabi Novak,7jtZnkE8PFThRqiO2PQUjM,rock,track,Slavit Ćemo Sami,2002,4Ne73GjmGtljHSpBDppjFe
874,Mikhail Krug,4KplcmUZdFxGJoZm65B3Vo,rock,track,"Девочка-пай - Live Студия ""Ночное Такси""",2002,61yTGq05czczkYtoFcuNLR
875,Oreo Blue,2e3pPPWyooDPeoXdTzzjy0,rock,track,Things I've Done And Seen,2002,1kBcOPrSmv9CKoUxAwTfG5
876,The Five Satins,2YP02JRa1JLejrg3XTssJS,rock,track,Love With No Love In Return,2002,5WjWUIEomBp7xuxUtEGlIu
877,MQN,4WAVFU5n12oaPga0foAR9E,rock,track,Hell's Party,2002,4khPcEqpqpuBMpA3aMM3db
878,Выход,0WYGRxUUaoui4rXVKsjL0w,rock,track,Дьявол знал,2002,2v3G044mHKHbKBe9Mqb6Gk
879,PornoGraffitti,5jQa0f5MIMPEK7udL7UpI6,rock,track,クリスチーナ,2002,0kAeeMq9588yQBAIRZDtzf
880,Andrej Šifrer,1zTEZLTLJC2BSWzaCiAgvx,rock,track,Karneval - Instrumental,2002,04LxaTi2Z52qkHiDETSPk3
881,Landing,6jrhwgDm1EcvFgDJoo8eY1,rock,track,Meisha,2002,6KJFBPGUDqokiulhP7SJ8c
882,Kumma heppu & lopunajan voidellut,7v28UaJrjFLXTt2NcE7KJ5,rock,track,Etelään,2002,0yCXyHj1v2giGoz1cR5trB
883,Ty Syčáci,4ZQAmIKhpZqEber8eWAcEC,rock,track,Oheň na východě - Volá Brno,2002,7iV7pGoH8wMWbboNMtDoIX
884,The Dudley Corporation,7Ch6Iyny8xZOqGcKbg1TEd,rock,track,Quick,2002,7jES0DzrtsxUyPbAQo5FMU
885,Erick Hovey,1vfmtUX45MnLg9K9mKHTTd,rock,track,Bondo Bondo,2002,0oCHpGDsNjarfcbFWWJy0Y
886,Zabrinski,0EQAhHbKRTyk8U8tMe7oEt,rock,track,Raid the Farm,2002,65sbyzQ3nGdBwvUVYFicl9
887,The Buckfever Underground,64CsQDGZFx0ejzIy8VFaI9,rock,track,Die Ou Man En Die out Vrou,2002,0GVSbDqZKjHevLzIffCwT3
888,Angelica Maria,4mQmpDH2FfT9FjSnAJV3U1,rock,track,Sueña,2002,2gBrQMOPlQ2DhDeJS4nuJr
889,Wayne Watson,7M8NpXAQ8mw9SN4323qa8S,rock,track,Climb On Up,2002,4BiiwmW1jzQyyWZjfg1NnP
890,The Indulgers,1pBr7F4Z9UlvJ1DHTrxde9,rock,track,Like Thise Who Went Before,2002,6BFhulc1QOCsYWYgA6gZDv
891,Marco Minnemann,75pZ3Qa05TBaCqCfg6zO4I,rock,track,Scheme 2,2002,4A33NkcvO9LYpb7YBuWruY
892,The Sleepy Jackson,4p8paFuSiFNTvYFXNr5kIr,rock,track,Fill Me With Apples,2002,5BpFLbmIHweO77rX8bUTME
893,Marco Minnemann,75pZ3Qa05TBaCqCfg6zO4I,rock,track,Coda,2002,4Xo3SqH0TOm3G8qNIqOgn5
894,Herrumbre,7BNcQxwJJffQ8tvl6f0LcC,rock,track,Currujo,2002,0njFdnnyCtlY043xLd5Es5
895,Karne Krua,7yD4s20G4ItK6z3q9f4nnW,rock,track,Mancha de Sangue,2002,11xHx4Fxfwf10j0o03wrpz
896,Manfred Krug,7uCkE8CKyclbxRI6tVXAhv,rock,track,"Stille Nacht, heilige Nacht",2002,0v5Hyn2GmfkLazYLkdggoe
897,Icecream Hands,5zORi2KMYfVxKTTS5ERz2I,rock,track,The Diplomat's Daughter,2002,1ATzdKBApA9DUJp54QM0HY
898,The Laurie Berkner Band,6T2pk5T8c4Wi61x1v84sUa,rock,track,Untitled,2002,1AUpbVsD0fmBwD5FADtalc
899,Madera Rock,24W4c9EbkLLQ0QXBr2c91U,rock,track,Buena Suerte,2002,7J8eE5jNWJoKk2LMfJTme8
